,index_id,clarity,color,cut,price,city,carat
19585,2133af784860219d21ba7a0d18007dc9a0e1201b8f20e76726f62f64d2426ff0,SI2,H,Ideal,2122,Surat,0.71
19586,5239ab2d334455a23046b7eb60e584b8cdc78904ebbda169b1598d17e537ebbc,SI2,D,Very Good,462,Paris,0.31
19587,66542c44ff3266688b170c8319da89fbb9a1cc74cabd902743049f27cfc0ed8c,VS2,D,Premium,386,Antwerp,0.21
19588,8c927808cce691816a127a66123b5f3d087dcc594249005bd4ce41cfdecfca74,VS1,G,Premium,6146,Kimberly,1.05
19589,fa3802369330245b1ec61a29627f3e247bbd2378fcb0bfc91ba0bf95d6911b03,SI2,F,Very Good,5014,Las Vegas,1.13
19590,4f5dc61f6a415f5c246aa5b2c2b971ff221ddcdd3cbc961aa0fe205394241a29,VVS2,F,Ideal,10436,Surat,1.19
19591,590472ee2844f9327882a2fa8a34127a334cc299d86ca8a80d4945da8b4fa867,SI2,H,Ideal,3669,Madrid,1.04
19592,e0350c8a8e453f56dc8658d8da28d08f60a9f49b15aafe67ea444a25b5df98c7,SI2,G,Premium,3998,Luxembourg,1.0
19593,f5ea652cc392ff1ba59fa764fc299392d51e1bf85eb807d30fce62231f69ecdc,SI1,D,Ideal,1654,Paris,0.5
19594,8267e7f69f774acfe4889682bb128c21865154da2f8b47d5a297de5a79fff503,VS1,E,Ideal,1708,Paris,0.51
19595,3cbecc06bf300010dc4c69e2dba72a0b4352d12e02f85f48851e6b206b386e0d,VS2,E,Good,2473,Amsterdam,0.7
19596,673e1e03008e98acd9f64ac2adbf961a03b63f531f74bd812253eb2eaed0d1e0,SI1,F,Very Good,2811,Madrid,0.75
19597,d6ed2e31d19c4c2c00bd90af70d0c6ef35071a08a1763d14097d9ad6d0a7000a,VS2,G,Ideal,573,New York City,0.34
19598,1e81a93562b5fdc3a99a71d6070a28f01ee9d1f20dd0cacaf6ff630f273447e6,VVS2,I,Ideal,3007,Surat,0.71
19599,010c136945c914f23a1f3ef7678d9c3804cf4f08005def157555ccecb88bc7ce,SI1,D,Good,5055,Antwerp,1.01
19600,7c093fe478cf844c4c5ba893c743402c30c1588ebf2b6ed37a5e985bd6341720,VS2,J,Ideal,3638,Tel Aviv,1.12
19601,cbe8185d766c12f3cd3e05c20a277e812de9f10b6a9efd43c686b6fce07bf8d7,VS1,D,Ideal,1941,Amsterdam,0.54
19602,6075b2c692f72b5592469a46247d7a3a1d714b01bb405c712ab1219d7ff53157,VVS2,G,Ideal,1050,London,0.4
19603,9c9de366beb3f81174ddba520732d8640f4252e7ed61f84b5ee992d34db8f860,VVS2,G,Premium,1990,New York City,0.58
19604,251d0e4fd22ff788a2bf1a114e8676cf97d6ea461730fec6a94ee2a74c92400e,VS1,J,Ideal,3175,Surat,0.9
19605,d03bca388f94a16ee3f6d0705957433c1a2a87465675f6ca879c589cf68b367d,SI2,F,Very Good,4241,Tel Aviv,1.02
19606,721e078d94eab2015f4c2231490a4a9205bec855b2e21a88ec95a3ef7c84f910,SI1,H,Good,9774,Surat,1.58
19607,efcc1cb26546fe785b82856bd60f476b8dc7a5439a5cea5f6f5217757c86e402,VS1,F,Ideal,3593,Zurich,0.74
19608,031c88a4506d90c7912aaa7fc37abc53b6eb458ade973508874228ed6b11d3ef,SI2,J,Fair,2992,Amsterdam,1.06
19609,36b71b96f89830d460ecb606adf12678a9dc7bebd283d3a96a9e55ac697f3e35,VS1,H,Ideal,1762,Las Vegas,0.54
19610,9219caaecabe95a98210b621d7706f7d31b19a4fff11556c43786a407716b88a,VS2,G,Premium,765,Antwerp,0.34
19611,c850cc6adbef00663ce3d02256bfcfba791eeab00bd9de32a2160415736652fa,SI1,J,Fair,6976,Luxembourg,1.51
19612,846a0f7137eb587551b943c9a2026e3d202c98a82a4bb6680c1c476b71ae8bdd,VVS2,D,Very Good,597,Antwerp,0.26
19613,a4149ae68b615423201b61cee91f0e309a2dfa34171fb04656420b7ff9127262,VS2,I,Fair,8996,Surat,1.53
19614,b48f6ba463568ce38e5ed2860f95ef41481a73690210b0b6f1f35594888b4494,VS2,F,Premium,2953,Amsterdam,0.79
19615,04368b63198f7447d0d57c1cee7d9004e63633dcee031062f3b1348b923bb48e,SI2,F,Premium,5889,Antwerp,1.24
19616,3c62ec5be05ec2c2033c11c48059533ac47121c3d3f1e02a993aed10cfe808a3,VS1,G,Very Good,9116,Amsterdam,1.25
19617,6bc5dffad4ff4cffe625e7877387063af14f5202aaf0c1bf5d651aefa2533f28,SI2,F,Premium,4497,Zurich,1.01
19618,6a7b642b6ff51a7ebae100d5cc184643fd1a3c7800f02652c0cb4d9f509cb081,SI1,F,Ideal,2671,Surat,0.7
19619,9c6042f6ca810abdc6dd1cee01d068ba5acc1aa6ea3a3afefdb9c86b09c60d3f,SI2,D,Very Good,4322,Surat,1.09
19620,37391b6a88116c32962c10953fc6204ec878331b1de7e6d1fa00db50c67f0d5b,VS2,F,Ideal,2724,Dubai,0.72
19621,01957f152c2670a504f5fc1d046ddae442b41ea15ef898eb9381f3026fe81bfb,SI1,D,Ideal,1753,Kimberly,0.53
19622,2368ea791e5db179765581884935497f1010454d46a706109c468f148ffc02b2,VVS1,J,Ideal,461,Antwerp,0.31
19623,8ba878ac19ee1e602498bd198c7e0723e042f639c9668904e81864b05f6997a8,VVS1,E,Ideal,853,London,0.31
19624,87b0278583db57993e5e152f07e913d4714d65cdb8fd55f7876ef57aba20ccdf,SI2,H,Good,3975,New York City,0.96
19625,e449e8b781f9d5744491c42d0a662041b57a0ad5d9181d3aaa004d272f3bd03b,VS2,F,Ideal,776,Antwerp,0.3
19626,16b0e04a5a83dafbe97e5f0c58170b98187860f934850ef27e9ed0c49267608b,VS2,F,Very Good,6911,London,1.02
19627,af09c177385d73a91c6e5f256269ded4956f28dc96b4c18b6a08f003a89c123b,VS1,G,Ideal,1721,Antwerp,0.53
19628,705a221fbfcbe31f575522e9d5e0d6b7e5ddd64d3adebf428c5fa39c61651e9f,SI1,G,Premium,5424,Zurich,1.14
19629,a8d676a7acaa6f1c82ad5ec21e6b3a621cfbe436b39bce84a65080374ffdf6dc,SI2,E,Very Good,5593,Antwerp,1.14
19630,f8deed13023cde45e7ddb045c82015439fd83b2236f18199c059b45654b0fc57,SI1,H,Ideal,10738,Amsterdam,1.58
19631,0f9a3de4bfff45f65fd6c7f8bd6bee2d7584ad6cdcee2839bffbc4b876316552,I1,F,Ideal,3599,Zurich,1.02
19632,db9ab2e5bfd70dedec1241b7a27f9728472734bac97096b84423e38514d30333,SI1,I,Premium,4312,London,1.1
19633,060278ebbea2ab685de80d186588a79ec4ad856f7798e7aebfbe8cd6180bec0b,VVS2,E,Very Good,2320,Paris,0.51
19634,da5b3e00daa27f785530691f2afd786d62e32ac98276adcf9576fb4496045f5c,VS2,H,Ideal,6628,Kimberly,1.14
19635,ecadff55d6f647997621a3d1fc90d75aa28933d1961fd3d4d9b39027bc5b8ab7,VS2,E,Ideal,10214,London,1.2
19636,deaeee50e8ad1fd4bdf95e8a5216e5519aaef48fd5fc40c14ef882cb8c583fae,SI1,F,Premium,4158,Surat,0.9
19637,cda96ac5482d2adf235e77ffab1a1fb9a508b637658c5ce4544e09d25e81d6de,VS2,E,Ideal,9092,Kimberly,1.06
19638,16d4f2862ad970cccbcc52588a62a3c6c8a55f4e099b5c868375fcd8c2c4763f,SI2,F,Premium,2072,Luxembourg,0.71
19639,4d10005cd8f6638105dac18f5518551a82967f3a31d96009e584390611a60302,SI1,D,Ideal,15011,London,1.69
19640,d3fcc612ec127ef89f085715aef1172335c54bf0f460d00ac2d80abaebc3be9f,SI1,D,Premium,3226,Antwerp,0.8
19641,70f071939d841dde8dac6062fafaa33a8b010854cda70f16eea26a23521ea90d,IF,H,Ideal,600,New York City,0.26
19642,b0e3770c5620d16ef9b132a6e11d84c8a088885d01458579bcd1872d3ed1e76b,SI1,D,Ideal,2996,Surat,0.77
19643,3eba7df8d1ca8e9ad978b42a91293f2604d4a7f1cb54b2fbd35c7428ca90d39a,VS1,E,Ideal,3471,Dubai,0.73
19644,ab0000bbff6e25728608fb8a89853602b0080c27d05dfdf456d423b868457b80,VVS1,F,Ideal,1200,Surat,0.38
19645,b865d5992ac5eefdcf237c1c3e98f0d9775e2cb2356da67ee9308875d7f8affc,SI1,J,Ideal,451,London,0.37
19646,881521f08f61726112247b614d995c722d1c4f9c2e52e1a5e8ddaddc80c6c4a3,SI1,H,Very Good,2426,New York City,0.74
19647,cc07d8f0393a03b2a282cdf1fce8d43d8c270fd3c46af71a20fb9b8b5738247f,VS1,G,Ideal,9292,Surat,1.22
19648,47587ad4ee7391f0f7e2f45021e00817d5bfb471126f2300a0b47f010be555f9,I1,H,Premium,2206,Paris,1.01
19649,1f0192ede354d6f891371a7421e792cb02932dd88f26327a9141b1444d1337b7,VS2,F,Premium,6274,Luxembourg,1.07
19650,4c78690288a67bb6f4e287ff1e0916d0251f265171a696829abd3833b727117f,SI1,J,Premium,16004,Dubai,2.25
19651,8aed2524ba5a251dcdf4b10ecad43dc2b1631de2c5f32e79b24067d82bb540bd,SI1,H,Ideal,1766,Paris,0.6
19652,21b71c0e6ff053f72bb5cf406ccf68f8cfe8249edb865757a0647e23403543e6,IF,G,Premium,3447,Tel Aviv,0.7
19653,e9c333242854c45b0aa0444bde94ab9c64b0ba91f0d92f8d8f53b8cbc62ffff9,SI2,G,Ideal,540,Tel Aviv,0.32
19654,f077506014fd7410933e453432a4279fa53e511ee85a5e205d53dfaf598e448e,VVS2,G,Premium,995,Paris,0.34
19655,80024d4f92e5ea346ae52480f59ae5c8609ec393b57b6fef8f1a32e16dd00d05,VS1,D,Ideal,1200,Tel Aviv,0.4
19656,8cbb034200b92c4c846481a8f3847f72c3950aa34d930c6842617dd629ba3252,VS2,I,Premium,9116,Las Vegas,1.51
19657,22864529b17463cf5aabd63d011d823d11deed039262b7d00f6c92c5539fa5dd,VS1,H,Ideal,2685,Zurich,0.71
19658,04c63d2b8b3b4cc6b5bf10ee6d1100fb3653fdf0f43c0fcaa8129b21f650d4ca,SI1,H,Very Good,666,Kimberly,0.4
19659,26f70e334556abc2841f5312a9984aa9a7f21b1924015dcf4f960d28de2ca358,VS2,E,Ideal,695,New York City,0.31
19660,afe51358bc70dbca9c093e8fb7ba7f8cf5dcec0c7e283d4853696f7a85c3b667,VVS2,G,Ideal,10983,Surat,1.25
19661,3929469b55e89dd5a16f7037057f8e2b731612da256dc725d30b696fc856c3b7,VVS2,G,Premium,2874,Paris,0.7
19662,20eba8ccd2c31554e21b8070f75e9344930fbd1fbccadb4698fe94529202863e,VS2,H,Premium,4018,Dubai,0.91
19663,d3b058de590afa7cadad6703ee39056dfbe0a0b5a69f69105a79cda9c67658d3,VS2,F,Ideal,1562,Tel Aviv,0.51
19664,04cb690399aea42d36133c3500ba5ac2c137c62a5c78d48f9a15866b424e23ee,VS2,G,Ideal,4549,Luxembourg,0.95
19665,c8ca94734c5ffad58eb54cc5540f7fd8de3ad0f02ab3f1bf919fc2d9987fe741,VS1,E,Ideal,1400,Antwerp,0.47
19666,b57cb518d3e686ed3abf6272d4cc03f587af884e1e31a00fe3b524afa5d71805,SI1,D,Premium,803,New York City,0.34
19667,05b9cee167770b4fc56ae22515a67f9555ad91e1527877f1325ded1a0edfe30a,VS2,D,Premium,1963,Las Vegas,0.56
19668,7e64a91506e3081995cfd0a3ee4b780d9b92335098896b3e64f050730a22dd09,VS2,H,Premium,648,Luxembourg,0.32
19669,1d632d09d6807f4492cd6757a72919ac62a598853dc315dc1b7c4ce40a8e6a9b,VS2,E,Ideal,3861,Antwerp,0.79
19670,b6816cb947be7f5880bfaf9e4f1e7e8b59090925d09087f4921438fae3b6c12f,SI1,F,Very Good,1203,Amsterdam,0.51
19671,abf4924e9383e3df4afa54b43241cf555c95ab8718166e11cdc33ce088fe8b27,VS2,F,Ideal,1723,Zurich,0.56
19672,f0027eb61dc3ebd36d46bdaabb1c50c176811e3c5b37511eb7663b85ba7dd975,VS2,F,Ideal,2933,Antwerp,0.75
19673,2ef73e0649003ecf7147c901aaffac735792a4b14059e0fa627321733cb0fce5,SI1,H,Good,3125,Luxembourg,0.9
19674,dedd4e391e6498ad48cfc737a4c8df0fe731776ce52837955d1c37aafb5c3567,SI1,E,Good,544,Madrid,0.31
19675,794431174e781c0de7005f358cec37a37ae2ac6d56d4204adff05e1afefd1536,VS1,H,Ideal,5013,Madrid,0.9
19676,6f1a8494562ab61110e7551c9161ac0bb23043172e7607758da93bf9f5f37b15,VVS1,F,Very Good,830,Kimberly,0.31
19677,2f93f9cb0723f752aa79e01abe57b97d8716ce86f188cd7087e5f38f32389637,VS1,I,Premium,709,Zurich,0.35
19678,0824b2aac446ccfbd719645f84b13443cbcf59ee4e6dabace8c421ff6a8c6688,VS1,E,Ideal,577,Dubai,0.27
19679,00a7c276288466b332d178e107ca18a1ce43a897aefe4d70f53c9140151d0509,SI1,H,Very Good,12791,Antwerp,1.71
19680,621684b3d3c08a1926015db530bf614a45a557603d539cdcccc10153da4dd91d,SI2,G,Premium,3326,Antwerp,0.9
19681,43f1eb02a2f09c39fa47091618c3f83443f5f66b10f03775d173ab32b124a24b,VVS2,H,Ideal,802,Zurich,0.31
19682,0b785ba73b280bfdff5137cfbaece522822dfe2733a0032e2e867aa18a7236e5,VS1,J,Ideal,469,Madrid,0.34
19683,b1131b8f4898a59e39906d7a5fb4a448ba41c3ee3f3a6b8b46f77fbe70219794,SI2,H,Premium,3620,Surat,1.01
19684,024ff71d4a2635e578b530ffcb2c067f859ec5cce759b9c4da68ca79d069dd38,VS2,D,Premium,1892,Antwerp,0.54
19685,0a0809d84482a197d53ca9d2ebee90c99d71d101a052d507b676af4f19faa0d2,VVS2,F,Very Good,2054,Zurich,0.51
19686,f912c4c8c3bde949ebf4d9212ece80bdee9cba8070d08a54e5c7db429a6d07af,SI2,F,Premium,4437,Antwerp,1.15
19687,98bc5af06804fbb6ebec27d58d14fb7e31e6c91c2de8ed9fb373327706b5d046,VS2,E,Ideal,6871,Paris,1.0
19688,eaf916c6560728efb9e2dd7bdb19c1cb9c753e3e99062fcbb13814388a54a7d0,SI1,H,Premium,6580,Kimberly,1.28
19689,f1f2c569870e3f8472f4920e45768500a9b687b964980462746a978142838e5e,SI1,I,Very Good,4189,Paris,1.01
19690,65ce8cc86e4b1d48676f6009f2ca8753d74223bfd3431f4b424fd7529e6a56e3,SI2,I,Ideal,15730,Surat,2.24
19691,46a9c08b8a2206920213234350b0e0951babc6c442f25addb993d26e55e3859b,VS1,I,Good,1315,Dubai,0.53
19692,53c6ca9f939566c96042a81dd6d1d376c360893339b6808724ed819e283bc78d,SI1,F,Premium,1016,Dubai,0.43
19693,870d702b042f54a45732a8224c25f63bbe5fc972e0bcd573a7dd84c7bde8aea5,SI1,H,Premium,13844,Amsterdam,2.07
19694,db3267f2838641bbe03476df285adafb741d33e3d14d25c1837e4da1e4b67e5e,VVS2,F,Premium,2975,London,0.7
19695,b26f5ae1ee06f282615734268cf11d1fd0784b49e85bd511e594d71f81421456,SI2,I,Ideal,7978,Antwerp,1.59
19696,b351264521c20050a8b2a045367c3c52bc79b0321948fde98e319feaa19e74d6,VS1,I,Very Good,5726,Zurich,1.21
19697,2f7914d4b03abc1b539c28e6a24b50b3fe0416512ac75f23797101f7ea84c1c4,SI2,J,Premium,4197,London,1.18
19698,a26d1d989c64a8a08ce5dea047973182c2e8bde7fe95b53406a85efa89cd0e19,SI1,D,Good,5198,Amsterdam,1.02
19699,2df9e0c4b53be9b83ba984a607afa3b4448f10f1d4409ebd95b90aa6075a1c26,SI1,G,Very Good,900,Tel Aviv,0.4
19700,d24bd7d9686f9be160c0c9cd4787163cdec11965357e5094b083195b2f10d777,SI2,H,Good,3348,London,0.9
19701,37f0abad18783276b2b85a652bad3f777763eafc8da28eb9d79efd64e5cd53ed,VS2,F,Ideal,802,Luxembourg,0.31
19702,54289b0ee97453d1e2e215b2d0baa1348c55592dab0e6d25338989e5492e12ad,SI2,D,Ideal,612,Kimberly,0.32
19703,f15805a26c9e0cdc2751d3a0f38f0de3bb7f31950d0faed74b937c7e979fcca0,SI2,E,Very Good,4540,Kimberly,1.02
19704,93a81372839d60936c9eddb0a382715899297c43f9fd47b9b5130e76bbca911e,VS2,H,Premium,608,Tel Aviv,0.3
19705,b4b98c538d41f95061c47bb7cb1b069125b6194ff5cfe9cd31571c611637d4ce,VS2,I,Good,10640,Zurich,2.0
19706,d622ce5f6d46541861a113a4db017f2382f61f0985482118db0b331346b3bdfd,VS2,E,Ideal,958,Madrid,0.42
19707,d6c2395ad14ca807b11163fa9ca189a330356905bb7b9635738f262d4ffc15b4,SI1,I,Very Good,4267,Antwerp,1.06
19708,747a3232517ab0855e30a17fdb46f6b87eac6c0305ee7ad0923cc67d58751b26,VS2,E,Premium,6606,Surat,1.01
19709,84faa0373c4a7a11ccb084d5f588d2bb662b6ab37b836b503a61e5a544e1bc86,SI1,G,Premium,8512,Kimberly,1.52
19710,7a25ab16706862a7455e098307a754ed840e6055fe364aa29289e195d3b739c9,VS1,H,Very Good,14359,New York City,1.75
19711,9e8df2bd6cf406bf262f9e345e56dba7e31be2504bb31f857e07ef54b0866c9f,SI1,H,Very Good,9218,Surat,1.51
19712,53af536e968aed83b2cf3622a2a11904bfe270c6b6783358a88c4a6e196f3f46,VS1,G,Very Good,764,Tel Aviv,0.38
19713,d95a3a383932687336168a61c0e3c1536074f7fe196dd7ce7529aebbd2a9b67b,IF,G,Ideal,1431,London,0.41
19714,84024375c46652de74981b7c10d6ef278d27f5b15955b43ad5865430aeffc2e2,VS2,G,Very Good,407,Antwerp,0.25
19715,bfdf5b1b271748a8c85af21171763db98626ab77c1a209716a35f01888853af6,VVS2,F,Ideal,10874,New York City,1.05
19716,1350fc25aba7d72dfbe687f0757e993f273efd16057741a36b5e56a496325475,SI2,E,Ideal,603,Dubai,0.38
19717,47414db45eb6784f02278a52521470d192b01a697c17c810029acaad7f3a63ba,VS2,E,Good,9176,Surat,1.21
19718,8f750334178182ab78a8a7820a5a2c1d32efe4dbf7c102467979e45b23c9993c,VS1,G,Ideal,854,London,0.33
19719,5f4b75634381196faf857ccc46a291a90b75e7406c66a5345ca1537663f6907f,IF,D,Very Good,18114,Tel Aviv,1.07
19720,a19bfcd8370508f180e8431eb3cd32a845a7e1902b819bf2a937f24c985c13e0,SI2,G,Very Good,4142,Amsterdam,1.0
19721,5a409370ccba2d86c40b3e11fe17689c6b3c7ab313eaea1cfb2377b0a98a7da8,VVS1,I,Ideal,2064,Surat,0.63
19722,26b81e9af4c81d595f05d594be7a5fdaf55709aac63ef79ec1853ecdaaccfd7a,SI2,G,Premium,7287,Zurich,1.54
19723,cacc025c93a405f58a07a04e3edc3f9f71a61b15844f5bd32f671171cc1fd16b,SI1,I,Ideal,2351,Dubai,0.72
19724,f4a7c1f487f026a914b62841800a2ba00d7895ada65dc7fbe022594f59d86217,VS1,G,Ideal,1656,Antwerp,0.51
19725,d9a9b1fdc9c860dd88fb75f7e520ecc73f4e4c9bfc6d5e683487dfff88add10a,I1,D,Very Good,3816,Surat,1.18
19726,bbce310643b0d877517602291769f0d26deebca9e7383c5b4511b047c8f26829,SI2,E,Ideal,3478,Kimberly,0.86
19727,abc418a96a3c57e0391055fbecaffbf67f43822e204c878cc93934d8d1989ce9,SI1,D,Fair,5628,Dubai,1.01
19728,6f4595d3d1d0ae4c2471e3bb2137aab7a8d88ffe7274db7731d84cd73d081b09,VS2,F,Ideal,6403,London,1.05
19729,3310171994291cd810dce099abd7ec162e5a564747f244b5e25a2a539f046b49,SI2,E,Premium,2829,Madrid,0.75
19730,36c3850802ab8224dbfda4b2f1cf1d5606787379c394dc83eb479d65f181e3fa,IF,G,Ideal,1025,Paris,0.3
19731,697026b29561f89f86ef3815fa5732956fe6f21cfdbee4d0fd4d0d0a73cbe270,VS1,J,Very Good,421,Amsterdam,0.32
19732,432b481c56ca915ed2cd16872566186e62427d501241bba7c9a80e2a8963d00b,VS1,G,Premium,984,Zurich,0.42
19733,9c6ded8b180819ead519f5afb2db6a7a8ee6c097235347cbf2d8e32226159398,VVS2,G,Very Good,7565,Kimberly,1.01
19734,b3ca876c7e6d03970c7e764bcbd41e117e0d4e9dcb65cde7b0fc3d2f9f9ca9eb,SI2,E,Premium,2376,New York City,0.72
19735,b196c7d0b6836bc0bce4b6a4fc75e48cf4d66ea99bbdaa04a16b7a5148c2e8f1,VS1,F,Premium,1176,Kimberly,0.42
19736,4f967ed6b8e7c2c75fe3df6f72639d484bd482679bc0070f76f6b059ede926e8,SI1,F,Premium,1415,New York City,0.55
19737,e2f8805278c624c7c1d7672cf9f7965342e3a15177c1641494f7ed1363639062,VS1,E,Ideal,1755,Surat,0.5
19738,bebeaf9cd87dc4d492144cc255ec6d55f1057d1c34ec2375085be418ba97ed40,SI1,D,Very Good,8079,New York City,1.23
19739,f05d257f125313aef7c0750125979fec9d151cb1daaa841bc9c28e34aee95845,SI1,E,Premium,526,Kimberly,0.3
19740,c84d32080086c0f95eaf46134bf96d22dd96fcc4fc096a8e09b41a647e4f8d9c,VS2,E,Premium,844,Kimberly,0.3
19741,36593f5c7b359890b9724373aede8be03368bada8999456cfe61a73824a73576,VS1,E,Ideal,1079,Luxembourg,0.41
19742,27bf7e58ff0d6eb78553bda46962b9d051026b016612b4082bdfa390060c50d4,SI2,I,Good,351,Kimberly,0.3
19743,cdeb62fd311d7ae78adf1e5df18a61aa342f891d070e4d6685b552c6c4d82317,VS2,H,Good,5208,Luxembourg,1.0
19744,8a39c2fc02ac7014bba9e237fb03e01c3731f568b1b8ec1f4588d52e3fbb38c2,VS2,F,Very Good,821,Madrid,0.39
19745,21052d589d0fa1e4a6fd033ecd1f060e18a5fdc1f17c03666b4f11bfec13f785,VS2,I,Good,435,Antwerp,0.31
19746,5043d3568d37a14b5454de04f4abeee6c19b5958a8a95856e2c337c9b8a47842,VS2,H,Premium,5312,Zurich,1.02
19747,015b11c9d38cd6d8bda8436bcbff442159d21e85b0cf61ea7be3479a90e8c742,SI1,E,Premium,2629,New York City,0.71
19748,6893717e2e5f38e167379497b57fa8f7db2f08215d37fadfd6bf91ddf93f7d81,SI1,D,Very Good,4068,Surat,0.9
19749,19f840fe8f111b5dcef4b8bf0351f6dfc3d3272b9c123449c7d31b8afb7e8d39,SI2,I,Ideal,4118,Surat,1.02
19750,47ce69d62a19755670a5ebc4544b78d5048c1a346cf1595340ba085f33e73415,VVS2,G,Good,1050,Dubai,0.4
19751,a755225729493c1a68cdb5293b0973bae249265b392bdcee515d8444249439c2,SI1,J,Very Good,363,Zurich,0.31
19752,7af7aa4e9120a33be955f588a6349ca3a2c130245b38629b3d126c80b6b5e305,VS1,F,Good,1613,Zurich,0.5
19753,1489a60b899f33de7f2cf8f02361ba118398b452d58b294faca95a39cd2f81da,SI1,J,Premium,4687,Kimberly,1.24
19754,1f7ffc806e930ca001f8a1f889ce71d734ac13ae727dcbddac314198920b6f2e,VS1,E,Very Good,9904,Antwerp,1.2
19755,6ced330e0665a53d734900270e34e159a951087fb9eb4dc044cefd5648b0688b,SI2,G,Very Good,9791,Zurich,1.65
19756,1d776851b9d1da875e0af6c7cbab085a47b5ec92574bf34a3b40496644a9929a,SI2,H,Very Good,5408,Antwerp,1.2
19757,746205f7391527285c230de5b004994fb7e97301b02e1ff4e0ea47e6a9e6aae2,VS2,F,Premium,9333,New York City,1.23
19758,dd5d73f4f9e41b2c4701d8471f40ddb78676efebf8476e276cd5ba10eb972ace,SI2,J,Ideal,12565,Antwerp,2.01
19759,1d8fa9b0fdfbe8805140e27ec168dd2f2ac36a097fa2845676c47171a58efbcc,VVS2,F,Very Good,505,Tel Aviv,0.23
19760,5e0934ff6f775d6f101faa06ba38f61551645a9d8421cb150e01931b4d7aa66b,VS1,D,Very Good,367,Tel Aviv,0.24
19761,b2b5d895033a270de696fe1ddcf8590f13ede9587dca9653fac786c205dc96de,SI2,H,Good,2337,Zurich,0.83
19762,a2d93a37f6fb85f250b8a74edb06a1e799a66c2ee9ac68e786e03709c570cb65,SI2,G,Good,1816,Zurich,0.71
19763,13ae1cc1b30880e6168da0eedda1f8967e63bbadfd0a0ef08374a18c4f16b224,SI1,H,Good,521,Las Vegas,0.31
19764,401da6c0824684162c2329bec24e885d2c63caf341ab4b2ee083f4c4ca292d32,SI1,D,Ideal,5952,Surat,1.04
19765,44fa9329b26b478db1548834b03cbbbfe7d7a0058363d69f299cc6330646c85f,SI2,G,Good,661,Kimberly,0.43
19766,fa03f2d471de7cf6f328f59c24b5f1d9b3f1bc0b2531d9cbda2c36adc3cabffc,SI1,G,Very Good,2206,Zurich,0.71
19767,194a745e44cc89e567fd13e7f91a8b6383f5336d376effda6bd18b7a8e59bc68,SI2,H,Fair,7388,Paris,1.52
19768,4857ae6d86a975675cfd57b9f6601e10f16a73e711e798b1e934ac68617a0c99,VS1,J,Very Good,5604,Kimberly,1.21
19769,7d353a28c450faf3fa13848f9344d607fe04516ad8767713941a9a0e8bf05c26,SI2,E,Good,3520,London,0.91
19770,dc137b7c3d59a3512aa33b3913ab0403af3243e29849ed6792734534d25b94d5,VS1,D,Premium,6974,Las Vegas,1.03
19771,00544a360a55477267925d705aa2b8d75c9161ee37795aa8427c837633731d6c,SI1,J,Ideal,14691,Amsterdam,2.16
19772,3cd23c205e8ff8a2a5a203d922bd76df4845b72bcc15c8c5ccafc2969c8eba02,VS2,G,Very Good,526,Zurich,0.3
19773,309f7e731870650ac03d4abe83a87601573863c174d0739d0fb131443a8b49ab,IF,H,Premium,8446,Madrid,1.21
19774,a0c9966a82f2d962d8b573b21ed9c346aa71291871fee0643e1308e9a01e25cb,SI1,J,Very Good,7713,Luxembourg,1.7
19775,bce303e49496b679a6bb2ce8819a429708a6a2058b806c5f3a93694fad719dec,SI1,F,Good,4006,Luxembourg,0.9
19776,39a789bd15fa722d332c01fa97c90024d7a2485b45dd7197c1bb909d679e2f30,VS1,D,Premium,7812,Kimberly,1.0
19777,fc1fec9256e617eabc37b33b0debef8cbd3399bc45020afa0c72342a0dc01540,SI2,F,Very Good,1090,Kimberly,0.51
19778,62894892ec4be2b615a4f2dbaeb4cf2b510166087904695ca4f7169eebf9a836,SI2,H,Good,6770,Tel Aviv,1.5
19779,543bb60db959662524dae2c4dd4d1c245f0dee9947d39fc10737ff74515b2446,VS1,G,Ideal,877,Antwerp,0.4
19780,f4d386ce9fd31642ea55d5e285c0556274b6360579cb8a5e06353833a01990ab,SI1,G,Premium,864,Luxembourg,0.4
19781,2a75aeb037cf6f987b645dfaa715023fb241c1c8a8bb9f03e6027ec31bbf7f4c,I1,F,Fair,1917,Kimberly,0.96
19782,6ab461a57280987743957c60c17e3e2d160991ea5c686640848e51a5a782aeca,VS1,H,Premium,5294,Kimberly,1.01
19783,e415f2e066417b756e260ffc1a8586880be28cf386175953daec29bc6dc49b18,VVS2,F,Premium,1115,Kimberly,0.41
19784,6e0a267a3e009e8d1dd68abc97b799f6eba4ff1ce14ba9734b4f5a8612fd58d2,VS2,F,Premium,2686,London,0.71
19785,9e26ddb9004b71d93c13fb40b30a0ddcb66f46ec37ba7205d05b9ab53913a625,SI2,D,Ideal,462,Paris,0.31
19786,9d0e12ff4457cd7e7348cfe8a8defc28ce9e803a9c4603cf2a8b8a3937402254,IF,G,Ideal,974,New York City,0.34
19787,5d7514400ae28a163b6dda38df4b56e3ec9da22fc2a3bf289b0153fb890afa36,VS2,G,Ideal,9233,Tel Aviv,1.34
19788,42f05e10b09a53856a67b00d7ea10e5681a6b9928cae10feadc4b301a034de06,VVS1,H,Ideal,1748,Zurich,0.52
